country,iso2c,iso3c,year,status,lastupdated,NE.TRD.GNFS.ZS,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,region,capital,longitude,latitude,income,lending
United Arab Emirates,AE,ARE,2011,,2026-07-01,144.176829734392,368881033962.57,85.6286738245297,58.5481559098621,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2012,,2026-07-01,156.637656972961,392793559050.783,95.6008433485867,61.036813624374,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2013,,2026-07-01,157.398122639247,409632574702.715,95.755207057533,61.6429155817142,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2014,,2026-07-01,159.515630313713,424935834104.193,94.7738651442525,64.7417651694601,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2015,,2026-07-01,164.286142899252,381973135513.065,93.8625203312699,70.4236225679817,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2016,,2026-07-01,165.394966240337,381717208620.964,94.4747232332881,70.9202430070485,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2017,,2026-07-01,165.476523652994,403365056078.846,94.737385589121,70.7391380638734,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2018,,2026-07-01,154.747042166299,440560003161.236,90.8429799324319,63.9040622338676,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2019,,2026-07-01,163.822149025614,433926218686.108,93.3023068879995,70.5198421376147,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2020,,2026-07-01,181.291940227998,357161776271.328,98.0724956970145,83.2194445309836,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2021,,2026-07-01,182.909401076776,422441282436.237,100.642599583908,82.2668014928681,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2022,,2026-07-01,185.741660631894,511403404642.173,102.051988781325,83.689671850569,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2023,,2026-07-01,199.044950127107,522622268401.125,106.846123390953,92.1988267361531,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2024,,2026-07-01,NA,552324919095.872,NA,NA,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Arab Emirates,AE,ARE,2025,,2026-07-01,NA,NA,NA,NA,"Middle East, North Africa, Afghanistan & Pakistan",Abu Dhabi,54.3705,24.4764,High income,Not classified
United Kingdom,GB,GBR,1995,,2026-07-01,50.8300766971451,1349094208616.06,25.6967602854533,25.1333164116918,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,1996,,2026-07-01,52.0576088895797,1425287051482.06,26.2671449164796,25.7904639731001,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,1997,,2026-07-01,50.7045618383811,1569317288801.57,25.6189888987303,25.0855729396509,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,1998,,2026-07-01,49.1409088914683,1660821464060.95,24.3214027865864,24.8195061048819,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,1999,,2026-07-01,49.4683905163429,1693458987218.9,24.2105152537386,25.2578752626043,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2000,,2026-07-01,52.3380212335903,1671597821152.97,25.5563430576261,26.7816781759642,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2001,,2026-07-01,52.6342367336438,1656171009068.66,25.4493099773846,27.1849267562592,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2002,,2026-07-01,51.2361820991323,1790536570743.41,24.4315052325124,26.8046768666199,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2003,,2026-07-01,50.0681187039704,2061227755102.04,23.9686749011091,26.0994438028613,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2004,,2026-07-01,50.2885521756133,2429774807762.72,23.9845291728171,26.3040230027962,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2005,,2026-07-01,52.5442740383211,2551361818181.82,25.2070017509366,27.3372722873845,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2006,,2026-07-01,56.7047791729812,2719558417663.29,27.412859926391,29.2919192465902,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2007,,2026-07-01,52.7493524964733,3104699879951.98,25.4079803883281,27.3413721081452,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2008,,2026-07-01,56.4365501052604,2945251838235.29,27.3794373670982,29.0571127381622,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2009,,2026-07-01,54.6537301085991,2429358155475.93,26.7073659504747,27.9463641581244,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2010,,2026-07-01,59.0511802227821,2496740681057.14,28.7463664387355,30.3048137840466,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2011,,2026-07-01,63.3240615708901,2675590034128.66,31.2649218986254,32.0591396722646,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2012,,2026-07-01,61.9688704472535,2719715961539.83,30.4995388300455,31.469331617208,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2013,,2026-07-01,61.7195395154583,2796908333283.39,30.2076160154538,31.5119235000045,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2014,,2026-07-01,58.8210228333296,3085362169410.29,28.5320090066163,30.2890138267133,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2015,,2026-07-01,57.125044605439,2945579890258.46,27.8790736176463,29.2459709877926,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2016,,2026-07-01,59.8395315138259,2706807606538.73,29.0615561502528,30.7779753635731,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2017,,2026-07-01,63.1899245764158,2699118387873.1,30.9738310965649,32.216093479851,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2018,,2026-07-01,64.9097721959201,2897028009916.05,31.854534000688,33.0552381952321,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2019,,2026-07-01,65.0035664177054,2875710080015.3,31.9028602803155,33.1007061373899,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2020,,2026-07-01,59.1598893030611,2724001478304.59,29.9486520576829,29.2112372453782,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2021,,2026-07-01,58.53838629291,3194559188925.93,29.2894071087705,29.2489791841395,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2022,,2026-07-01,69.1989264413981,3181244350465.41,34.0619283837069,35.1369980576912,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2023,,2026-07-01,64.9923841747803,3420796653789.08,31.9122697629938,33.0801144117865,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2024,,2026-07-01,62.839052044584,3695539513534.15,31.0561435739375,31.7829084706465,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United Kingdom,GB,GBR,2025,,2026-07-01,62.4573294634195,4002587541846.01,30.5969582161816,31.8603712472379,Europe & Central Asia,London,-0.126236,51.5002,High income,Not classified
United States,US,USA,1995,,2026-07-01,22.4533816490568,7639749000000,10.639223880261,11.8141577687958,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,1996,,2026-07-01,22.6870719902412,8073122000000,10.7466355642836,11.9404364259576,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,1997,,2026-07-01,23.4283278026178,8577552000000,11.1197577117574,12.3085700908604,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,1998,,2026-07-01,22.8258939797637,9062817000000,10.5152625281963,12.3106314515674,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,1999,,2026-07-01,23.3135697296238,9631172000000,10.3093372229257,13.004232506698,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2000,,2026-07-01,25.1029855568536,10250952000000,10.6927727297913,14.410212827062299,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2001,,2026-07-01,22.9671830154975,10581929000000,9.70344820873397,13.2637348067635,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2002,,2026-07-01,22.2863842136065,10929108000000,9.13138565379718,13.1549985598093,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2003,,2026-07-01,22.6272972866813,11456450000000,9.03565240541354,13.5916448812678,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2004,,2026-07-01,24.4480566571904,12217196000000,9.62874787307988,14.8193087841105,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2005,,2026-07-01,25.6385573436769,13039197000000,9.98205641037558,15.6565009333013,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2006,,2026-07-01,26.9752858058903,13815583000000,10.641389509223,16.3338962966673,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2007,,2026-07-01,28.0120155631098,14474228000000,11.4637892950146,16.5482262680953,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2008,,2026-07-01,29.8677875257061,14769862000000,12.4258439246081,17.441943601098,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2009,,2026-07-01,24.759527635837,14478067000000,10.9322190593537,13.8273085764833,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2010,,2026-07-01,28.2198829408336,15048971000000,12.3413554322086,15.878527508625,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2011,,2026-07-01,30.842478575914,15599732000000,13.5634637825829,17.2790147933311,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2012,,2026-07-01,30.681839575193,16253970000000,13.6440512687054,17.0377883064876,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2013,,2026-07-01,29.9413062848227,16880683000000,13.5534918818154,16.3878144030073,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2014,,2026-07-01,29.906569337428,17608138000000,13.5082142132235,16.3983551242045,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2015,,2026-07-01,27.6882139340768,18295019000000,12.4111486301271,15.2770653039497,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2016,,2026-07-01,26.4525977865465,18804913000000,11.8881592273253,14.5644385592212,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2017,,2026-07-01,27.1253382222874,19612102000000,12.177481026766,14.9478571955214,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2018,,2026-07-01,27.4453591302618,20656516000000,12.2871107596266,15.1582483706352,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2019,,2026-07-01,26.2584806245428,21539982000000,11.7891974097286,14.4692832148142,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2020,,2026-07-01,23.1399437509149,21375281000000,10.1230809550527,13.0168627958622,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2021,,2026-07-01,25.2327260228331,23725645000000,10.8266687797107,14.4060572431224,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2022,,2026-07-01,26.9078981557739,26054614000000,11.6540970440015,15.2538011117724,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2023,,2026-07-01,24.9292981752847,27811517000000,11.0506737190927,13.878624456192,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2024,,2026-07-01,25.0160172978284,29298013000000,10.97469647515,14.0413208226783,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
United States,US,USA,2025,,2026-07-01,NA,30769700000000,NA,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified
World,1W,WLD,1995,,2026-07-01,42.7420556467555,31338014339198.1,20.6096414281902,20.1395492356702,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,1996,,2026-07-01,42.8247378157967,32064860700885.1,21.0365144458652,20.6380441331097,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,1997,,2026-07-01,44.6336899573458,31954804098164.9,21.9085788170365,21.3703145983822,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,1998,,2026-07-01,45.2911120289212,31780795899557.2,21.7897412735951,21.3508360529575,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,1999,,2026-07-01,45.7602465354156,32829035976968.2,21.8705146365869,21.6005055848625,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2000,,2026-07-01,50.1204338130989,33965806441911.9,23.4155367138943,23.3851585493873,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2001,,2026-07-01,49.0109769807307,33747838963540,22.8422016983207,22.8793819760617,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2002,,2026-07-01,49.0031601235854,35048255697763.3,23.0931189850775,22.9206836027725,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2003,,2026-07-01,50.6553978296548,39288473726074.5,23.8581850782253,23.7011544495897,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2004,,2026-07-01,54.194646796519,44264898214305.3,25.711382828929,25.4828470017015,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2005,,2026-07-01,56.2196248891194,47938461749088.8,26.9657520821338,26.6706252702095,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2006,,2026-07-01,58.3626190327813,51965655998564.4,28.6085879852901,28.1123836913082,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2007,,2026-07-01,58.7423508494896,58574302755950.8,29.5557805539087,28.8870184592409,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2008,,2026-07-01,60.3226348636262,64378551514749.4,30.6928407075336,30.144498750845,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2009,,2026-07-01,51.8943285617121,61049315651690.3,26.1681408236416,25.5273629567982,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2010,,2026-07-01,56.1928236203117,66893676131662.8,28.4066725343369,27.6289901195249,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2011,,2026-07-01,59.3107109256613,74388644404622.5,30.2511364050789,29.4125680435201,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2012,,2026-07-01,59.2953615574382,76055253368044.6,30.021947362552,29.1136705617962,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2013,,2026-07-01,58.6308037331573,78171001460419,30.0216702644806,29.0721813449547,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2014,,2026-07-01,58.0267788162164,80243543597078.9,29.7347843037895,28.8565789808927,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2015,,2026-07-01,55.6181865121386,75839351828606.2,28.0495689042811,27.2961891347011,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2016,,2026-07-01,53.7908953963337,77084966373474,27.0845087597038,26.3476668746597,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2017,,2026-07-01,55.4551756398449,82110104984460,28.0049092375751,27.2581939316021,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2018,,2026-07-01,56.989700265917,87310840056717.8,28.8775959880909,28.2036793090721,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2019,,2026-07-01,55.8007220789098,88796498078977.7,27.9427827143405,27.3994278292694,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2020,,2026-07-01,51.8676146705359,86388502867289.2,26.0288825961024,25.3807387283601,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2021,,2026-07-01,56.498994335193,98780038374127,28.4640230985895,27.5322845788393,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2022,,2026-07-01,62.1470721214396,102862471365575,30.7214011310868,29.950740966666,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2023,,2026-07-01,58.0658951471515,107348614073350,29.0719076019522,28.2980465563442,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2024,,2026-07-01,56.7228465365692,111669432109121,29.0778030379811,28.1121512588265,Aggregates,,,,Aggregates,Aggregates
World,1W,WLD,2025,,2026-07-01,68.4920790757033,118350166039396,29.4807508820934,28.4991941096843,Aggregates,,,,Aggregates,Aggregates
